,ID,Charge,Pickup Lon,Pickup Lat,Dropoff Lon,Dropoff Lat,Passenger Count,Date Formatted Final,Temp (F),Humidity %,Description,Temp Summary
256,18447076,9.5,-73.973602,40.752823,-73.96091,40.779294,1,1361301173,44.6,74,Rain,40-59
257,5503537,36.54,-73.86280822753906,40.76911544799805,-73.98545837402342,40.73501968383789,1,1429467890,57.15,41,Clouds,40-59
258,36891010,8.1,-73.967372,40.752598,-73.980743,40.758177,5,1286188920,54.21,76,Rain,40-59
259,53807247,6.1,-73.97038,40.76215300000001,-73.98230500000003,40.77231,5,1278193980,88.11,29,Haze,80-99
260,27295057,57.33,-73.789505,40.646737,-73.972442,40.756185,1,1385105280,48.2,81,Clouds,40-59
261,7851273,4.9,-73.964116,40.767874,-73.957723,40.765216,1,1296809898,23.79,68,Clear,20-39
262,9042423,8.1,-73.971747,40.74622700000001,-73.971002,40.764975,1,1271951760,60.96,49,Clouds,60-79
263,36017092,7.7,-73.98490699999998,40.724215,-74.005922,40.733097,1,1280026980,88.61,57,Clear,80-99
264,25840667,12.5,-73.9884033203125,40.72732925415039,-74.01270294189453,40.70214080810547,2,1431445588,83.14,51,Clouds,80-99
265,8630790,11.0,-73.981499,40.773733,-73.985844,40.7525,1,1396377853,56.39,34,Clear,40-59
266,25942362,10.5,-73.98762099999998,40.693869,-73.953262,40.71593,1,1375299502,79.45,48,Clouds,60-79
267,7171187,8.5,-73.97506800000002,40.761763,-73.99390600000002,40.734236,2,1258147806,52.23,80,Rain,40-59
268,16085569,9.7,-73.97833,40.763627,-73.96909000000002,40.796107,1,1272124560,63.12,23,Clear,60-79
269,35781273,10.9,-73.968427,40.791453,-73.99134000000002,40.750404,1,1237724216,37.44,55,Clouds,20-39
270,47401836,6.9,-73.965757,40.771063,-73.953027,40.788667,1,1244123992,57.85,91,Clouds,40-59
271,47991348,10.0,-73.974405,40.750977,-73.960265,40.769592,5,1405450740,73.9,92,Rain,60-79
272,45581761,7.0,-73.96385500000002,40.761342,-73.97672,40.743592,1,1370529060,70.3,54,Clear,60-79
273,4848393,10.5,-73.96479797363281,40.76023864746094,-73.94685363769531,40.78421020507813,1,1426704286,36.01,33,Clouds,20-39
274,25524159,4.1,-73.9532,40.78689,-73.95800799999998,40.769409,1,1244752355,61.09,97,Mist,60-79
275,24291839,5.0,-73.975225,40.752601,-73.98989499999998,40.756821,1,1389023760,46.98,86,Rain,40-59
276,1357476,9.5,-73.97388000000002,40.754317,-73.993262,40.724462,1,1378442940,64.47,41,Clear,60-79
277,38142686,8.5,-73.96791999999998,40.76263,-73.98074,40.779805,5,1343339340,89.8,58,Clear,80-99
278,13219871,16.5,-73.996378,40.722092,-73.921563,40.745348,1,1285291080,68.88,74,Clear,60-79
279,2498673,31.83,-73.973738,40.74383,-73.864226,40.769922,1,1397216493,57.67,49,Clear,40-59
280,8478282,4.9,-73.981415,40.755596,-73.98951600000002,40.74484,1,1262941176,30.52,85,Snow,20-39
281,28522695,16.0,-74.007675,40.740765,-73.97515200000002,40.764097,4,1354148220,36.34,55,Clear,20-39
282,48418890,8.5,-73.993967,40.75133,-73.974533,40.75685,1,1327422900,51.82,58,Clear,40-59
283,50622549,16.1,-73.977367,40.752025,-73.94844599999998,40.771511,1,1252963354,75.79,48,Clouds,60-79
284,36134284,6.1,-73.957592,40.76955,-73.964738,40.77333,5,1305704700,55.99,97,Mist,40-59
285,52375020,6.5,-73.966698,40.757997,-73.977337,40.7585,1,1387829700,52.18,91,Rain,40-59
286,20396351,7.7,-73.97264799999998,40.76472,-73.991225,40.75035,1,1232213220,16.2,41,Snow,0-19
287,48722547,6.9,-73.98261,40.767065,-73.98857,40.776602,1,1321980300,48.4,80,Mist,40-59
288,40733216,6.5,-73.98123000000002,40.763265,-73.98898,40.751682,1,1349871300,53.71,95,Mist,40-59
289,52175733,4.0,-73.989751,40.729535,-73.984316,40.725621,1,1374712967,76.08,46,Clouds,60-79
290,29336314,4.9,-74.000047,40.714432,-73.998962,40.72140200000001,1,1340855520,74.46,47,Clear,60-79
291,4346990,4.1,-73.987799,40.728511,-73.99467299999998,40.724851,1,1308240485,74.55,54,Clear,60-79
292,52858005,25.3,-73.97234300000002,40.75798,-74.01301,40.739907,1,1328800500,39.6,57,Clear,20-39
293,15425328,28.67,-73.872963,40.774108,-73.99469,40.747062,3,1257628380,51.44,46,Clouds,40-59
294,3893677,10.1,-73.984382,40.72878,-74.013812,40.714827,1,1303892940,61.38,93,Mist,60-79
295,1460574,7.7,-73.9575,40.770217,-73.969285,40.785282,1,1324402800,45.05,51,Clouds,40-59
296,38998395,49.8,-73.983027,40.761893,-73.789919,40.646968,3,1328594996,43.14,59,Clear,40-59
297,26476435,6.0,-73.98159,40.768447,-73.98155799999998,40.77604,1,1384623060,60.3,46,Clear,60-79
298,28799900,6.5,-73.980744,40.76752800000001,-73.972123,40.75628,1,1414341318,61.12,37,Clouds,60-79
299,34264446,10.0,-74.008752,40.716102,-74.00288499999998,40.749362,2,1391860311,22.48,44,Clear,20-39
300,34397328,45.0,-73.984515,40.760845,-73.782718,40.644128,2,1255446600,57.43,72,Clouds,40-59
301,38272798,4.5,-73.977808,40.746155,-73.968462,40.754682,1,1332674400,46.2,70,Clouds,40-59
302,27771026,24.9,-73.99945699999998,40.733573,-73.92179,40.776827,1,1296592080,28.81,86,Mist,20-39
303,23315235,6.0,-73.978245,40.734392,-73.990247,40.733812,6,1389452640,52.47,94,Rain,40-59
304,27813985,9.7,-73.96133499999998,40.760273,-73.98931800000003,40.73525,1,1235159580,32.7,33,Clouds,20-39
305,50240613,15.0,-73.968574,40.76315,-73.963043,40.798521,1,1356530423,29.1,63,Clear,20-39
306,18423901,5.3,-73.99081,40.74455,-74.003237,40.738957,2,1244325300,74.1,66,Clouds,60-79
307,21380791,16.0,-73.98038482666014,40.76517868041992,-74.01548767089844,40.71543884277344,1,1425579989,20.21,89,Snow,20-39
308,37352650,14.0,-73.99413,40.690274,-73.964066,40.710289,1,1378584526,79.12,27,Clear,60-79
309,11620248,5.7,-73.982927,40.761495,-73.982853,40.769067,1,1320172140,53.06,56,Clear,40-59
310,15179542,22.0,-73.98342895507811,40.73029708862305,-73.9564895629883,40.65232467651367,1,1423277670,25.57,43,Clear,20-39
311,30619746,10.5,-73.960691,40.769921,-73.963224,40.803753,1,1245949749,75.52,68,Clouds,60-79
312,43763963,6.9,-73.961444,40.779013,-73.977891,40.764601,3,1268496575,42.93,86,Rain,40-59
313,53830237,30.5,-73.948402,40.782272,-73.99157199999998,40.726577,5,1382141280,62.47,43,Clear,60-79
314,25305868,8.1,-74.00589699999998,40.742892,-73.9876,40.728657,1,1329601440,46.98,39,Clouds,40-59
315,1968397,5.3,-73.968693,40.801727,-73.975363,40.793617,5,1300617540,35.51,48,Clear,20-39
316,33538068,7.3,-74.00144300000002,40.717695,-74.00144300000002,40.717695,1,1303050840,53.71,53,Clouds,40-59
317,51688057,5.3,-73.96889200000003,40.754326,-73.98470999999998,40.760194,1,1234160919,37.58,47,Clear,20-39
318,29971752,4.5,-73.98746700000002,40.750512,-73.98364000000002,40.752075,5,1363496280,33.87,80,Rain,20-39
319,47302027,8.1,-73.978815,40.772496,-73.985661,40.74715,1,1276511703,62.6,92,Mist,60-79
320,26368638,11.0,-74.011317,40.702646,-74.005318,40.725631,1,1366130340,60.82,63,Clouds,60-79
321,24962344,11.3,-73.9797,40.7464,-74.0153,40.7146,1,1315463291,64.67,99,Rain,60-79
322,49213482,8.0,-73.97282,40.758573,-73.96457,40.763742,1,1417455344,63.05,51,Rain,60-79
323,37722274,7.7,-73.970807,40.763872,-73.97483000000003,40.753122,6,1311260520,73.38,88,Mist,60-79
324,49175863,13.8,-73.982576,40.768976,-73.999706,40.72851,2,1237672012,44.6,33,Clear,40-59
325,12372283,8.5,-73.97891700000002,40.75883,-73.953925,40.779197,2,1254260280,62.78,55,Clouds,60-79
326,44968432,11.7,-73.992367,40.724732,-73.97386,40.764557,1,1240603660,68.13,32,Clear,60-79
327,36722003,18.0,-73.977757,40.74218,-74.00664499999998,40.709057,1,1363907040,37.6,34,Clouds,20-39
328,27614259,9.0,-73.977938,40.757364,-73.99730600000002,40.746765,1,1408016714,63.21,62,Clear,60-79
329,27174587,10.9,-73.970537,40.796627,-73.942565,40.823672,1,1311613620,75.47,59,Clouds,60-79
330,39214034,3.0,-73.97573,40.77652,-73.97662,40.77534,1,1404749940,84.87,52,Clear,80-99
331,42986430,12.9,-73.954112,40.766448,-73.991005,40.751245,1,1266938280,36.03,93,Rain,20-39
332,17324388,6.5,-73.982613,40.731157,-73.983995,40.746393,3,1243423980,54.03,86,Clouds,40-59
333,27189126,10.1,-73.952939,40.771987,-73.97706600000002,40.733845,1,1246617947,67.3,85,Clouds,60-79
334,40607108,4.1,-73.95321700000002,40.775933,-73.950175,40.783956,2,1258315308,65.97,70,Clouds,60-79
335,34597347,49.57,-73.78353100000002,40.648624,-73.992796,40.723907,1,1254846373,62.33,43,Clouds,60-79
336,30064822,9.3,-73.97950300000002,40.750068,-73.980847,40.721385,2,1249762380,75.7,44,Clear,60-79
337,14135365,12.5,-73.954785,40.76967,-73.991957,40.749567,5,1402257240,83.26,34,Clear,80-99
338,42770209,19.0,-74.01498000000002,40.709042,-73.973394,40.752858,1,1365055583,35.6,38,Clear,20-39
339,39903219,6.0,-73.961848,40.755706,-73.975049,40.75173,2,1412260959,63.14,71,Clouds,60-79
340,32317084,9.0,-73.98807525634766,40.754695892333984,-73.97675323486328,40.73918533325195,1,1426148528,43.21,43,Clear,40-59
341,48411002,4.9,-73.998762,40.745378,-73.988752,40.736638,2,1312080420,81.21,50,Clouds,80-99
342,30044863,4.5,-73.98413000000002,40.740457,-73.981837,40.746212,6,1391762580,26.71,59,Clouds,20-39
343,3203369,10.1,-73.965292,40.766492,-73.991095,40.751052,2,1326195240,37.33,73,Rain,20-39
344,11931716,24.0,-73.98145500000003,40.753642,-74.011702,40.71412700000001,6,1367240580,53.56,71,Rain,40-59
345,49536164,57.33,-73.783299,40.648684,-74.001409,40.733492,2,1411082163,71.26,52,Clouds,60-79
346,2977758,14.5,-73.99647,40.74272,-73.9734,40.76087,1,1415357580,47.08,66,Clouds,40-59
347,43791593,7.3,-73.991555,40.727354,-74.002266,40.738532,1,1250162113,70.29,87,Rain,60-79
348,15934032,5.3,-73.981217,40.781155,-73.96883000000003,40.795988,1,1332074640,47.37,89,Mist,40-59
349,37154610,4.9,-73.974367,40.793785,-73.982535,40.782392,1,1323798780,46.6,44,Clear,40-59
350,51052227,4.9,-73.998184,40.740684,-73.99408199999998,40.731409,1,1313601058,79.47,58,Clouds,60-79
351,2196053,10.5,-73.973462,40.763762,-74.00601999999998,40.742227,1,1326201720,37.63,78,Clear,20-39
352,21046214,8.5,-73.99342800000002,40.751637,-73.97894000000002,40.776692,3,1333368780,42.85,76,Rain,40-59
353,3356383,15.3,-73.983868,40.761277,-74.015538,40.709917,2,1270333680,50.29,81,Clouds,40-59
354,53070150,3.7,-73.99481999999998,40.744614,-73.98776,40.740007,1,1324309503,38.12,61,Clear,20-39
355,13436037,6.5,-73.984651,40.748289,-73.992995,40.725447,2,1244950388,62.71,87,Rain,60-79
356,6518532,5.0,-73.978437,40.753982,-73.97051,40.752587,1,1404131520,74.1,70,Clear,60-79
357,18410543,5.3,-73.96977,40.765437,-73.956758,40.783658,1,1308398340,65.14,90,Haze,60-79
358,51577629,14.9,-73.990062,40.756503,-74.01469300000002,40.714184,1,1274085725,56.08,66,Clear,40-59
359,32571163,5.8,-73.98199699999998,40.749166,-73.967461,40.752432,1,1236110895,24.75,35,Clear,20-39
360,11241801,8.5,-73.947687,40.775195,-73.966588,40.767157,1,1241105340,58.44,37,Clouds,40-59
361,45552524,9.7,-73.991576,40.750273,-73.96494100000002,40.772461,1,1306398418,64.92,87,Mist,60-79
362,41060274,11.0,-73.99096,40.760795,-73.97787199999998,40.74657,1,1402262040,81.68,36,Clear,80-99
363,7300876,2.9,-73.993157,40.697322,-73.993145,40.693698,2,1242895020,61.66,50,Clear,60-79
364,38324868,8.5,-73.991725,40.722394,-73.974097,40.730638,1,1259199884,50.54,100,Mist,40-59
365,50889539,57.33,-73.78035,40.647377,-73.983902,40.758045,5,1389430440,47.25,94,Mist,40-59
366,13175906,11.3,-73.992345,40.758287,-73.952507,40.77253,2,1341003120,92.07,40,Clear,80-99
367,4136490,9.7,-73.954338,40.77024,-73.97999300000002,40.765722,6,1317196140,68.38,98,Mist,60-79
368,39645664,22.5,-74.00783,40.741112,-73.94144200000002,40.843713,1,1270363138,48.58,93,Mist,40-59
369,47774419,8.9,-73.995293,40.734238,-73.977953,40.7534,1,1244024040,61.03,91,Mist,60-79
370,17096353,16.1,-73.952565,40.776462,-74.003917,40.732913,1,1279330328,82.06,66,Clear,80-99
371,8802789,18.5,-73.918756,40.743526,-73.982283,40.731208,1,1364635692,41.22,62,Clear,40-59
372,43900321,6.9,-73.977153,40.742923,-73.985618,40.752675,1,1249327140,81.36,61,Clouds,80-99
373,27175940,17.7,-73.978955,40.781301,-73.99873199999998,40.73945,4,1289481651,44.82,58,Clear,40-59
374,2379700,5.3,-73.97835699999997,40.744858,-73.974385,40.756545,5,1244795400,65.12,99,Mist,60-79
375,31347965,5.0,-73.95584869384766,40.776065826416016,-73.94448852539062,40.77994155883789,1,1421275223,30.99,61,Clouds,20-39
376,8689236,5.7,-73.987685,40.738533,-73.987685,40.738533,3,1231347300,35.78,91,Rain,20-39
377,14004038,5.0,-73.97872161865234,40.78250122070313,-73.97471618652342,40.79244613647461,2,1434479474,74.03,84,Haze,60-79
378,20172835,6.1,-73.987183,40.754455,-73.975695,40.749828,1,1268837040,55.44,31,Clear,40-59
379,6934903,42.83,40.769745,-73.8635,40.756297,-73.98180699999998,6,1369297020,-72.62,63,Clouds,
380,10566008,17.7,-73.998017,40.730247,-73.948545,40.803833,1,1250795532,84.69,68,Rain,80-99
381,32905709,6.1,-74.001112,40.731527,-73.990635,40.739475,2,1345296180,65.3,91,Rain,60-79
382,3505521,10.5,-73.959952,40.77364,-73.96063199999998,40.757705,1,1348857480,66.42,93,Rain,60-79
383,34065566,4.0,-73.960015,40.776465,-73.960015,40.776465,3,1394210220,30.76,68,Clouds,20-39
384,31997731,5.3,-73.975705,40.786795,-73.963769,40.803808,1,1324066722,47.43,44,Clear,40-59
385,8159912,7.0,-73.97650909423827,40.75100708007813,-73.98258972167969,40.752418518066406,1,1434457563,68.86,82,Haze,60-79
386,36272960,4.0,-73.86616516113281,40.77107620239258,-73.8620376586914,40.76858520507813,6,1424795948,16.56,37,Clouds,0-19
387,21257590,14.1,-74.007711,40.715032,-73.994286,40.681108,1,1252113020,74.17,56,Clouds,60-79
388,39292198,3.5,-73.95245361328125,40.77259826660156,-73.94715118408203,40.77766036987305,1,1429915755,46.35,33,Clear,40-59
389,26111637,6.9,-73.989452,40.75737,-73.980898,40.779585,1,1323517500,41.38,60,Clear,40-59
390,19074905,40.0,-73.98876190185547,40.76932907104492,-73.85296630859375,40.665203094482415,1,1420577046,21.27,67,Haze,20-39
391,43821173,7.0,-73.992757,40.756917,-73.98253299999998,40.76067000000001,5,1363897980,39.29,34,Clouds,20-39
392,21830697,6.1,-73.978452,40.734255,-73.977425,40.73416,1,1236342490,44.76,49,Clouds,40-59
393,16656972,3.7,-73.999625,40.753832,-73.99993,40.761473,1,1237551060,34.2,85,Snow,20-39
394,55181507,5.0,-73.987066,40.756065,-73.983717,40.762867,2,1395871915,33.28,24,Clear,20-39
395,25500254,16.9,-74.00736500000002,40.71171500000001,-73.97270300000002,40.750095,2,1276073760,58.69,69,Clear,40-59
396,8621704,7.7,-73.98848000000002,40.762454,-73.996349,40.740561,1,1326876622,47.01,51,Clouds,40-59
397,12520611,11.5,-73.98612976074219,40.72225570678711,-74.0115966796875,40.70263671875,2,1430546714,49.06,70,Clear,40-59
398,2259007,13.7,-73.983902,40.73011500000001,-73.985955,40.777313,1,1245496980,67.15,80,Clear,60-79
399,44082684,7.5,-74.008455,40.72038,-73.994804,40.728316,1,1359955397,28.67,68,Clouds,20-39
400,36043035,5.3,-73.961,40.760877,-73.963532,40.771422,1,1251305280,83.46,49,Clear,80-99
401,28949986,5.7,-73.975075,40.75936,-73.96316,40.776957,1,1328128680,61.32,43,Clouds,60-79
402,48008859,5.0,-73.995235,40.739847,-74.005207,40.744927,1,1356108120,45.39,74,Clouds,40-59
403,45674852,54.83,-73.98615,40.7596,-73.86721,40.77076,1,1412943480,54.12,52,Clear,40-59
404,51641153,7.7,-73.997941,40.766098,-73.977552,40.764859,2,1337417354,55.9,64,Clear,40-59
405,40305149,7.3,-73.993583,40.736196,-73.974963,40.749891,1,1303288348,45.0,86,Clouds,40-59
406,22542386,15.7,-73.96029200000002,40.77497,-73.98147900000002,40.736482,1,1344533821,86.43,54,Clouds,80-99
407,47461982,5.0,-73.979212,40.783642,-73.975535,40.776922,1,1416201420,41.18,73,Rain,40-59
408,15715679,14.5,-73.959438,40.771837,-74.004355,40.751752,5,1408572360,79.03,43,Clear,60-79
409,9991737,22.0,-73.903398,40.675957,-73.98331999999998,40.738882,1,1377276240,81.1,34,Clouds,80-99
410,41376649,7.0,-73.986137,40.740177,-73.9752,40.753675,1,1353418320,43.2,63,Clear,40-59
411,33805831,13.5,-73.9797134399414,40.75008010864258,-74.01018524169923,40.71976089477539,2,1430746562,71.22,48,Clear,60-79
412,41036875,28.67,-73.994562,40.750408,-73.873058,40.774403,1,1271516940,52.32,73,Rain,40-59
413,11807229,35.5,-74.00656500000002,40.652232,-73.872675,40.74885,6,1356406680,33.49,97,Rain,20-39
414,26652998,49.57,-73.97770799999998,40.77673,-73.783008,40.644043,1,1252608060,66.88,51,Clouds,60-79
415,10627795,14.5,-73.961349,40.765232,-73.991473,40.749311,1,1395415840,46.2,35,Clear,40-59
416,43158747,4.9,-73.954713,40.76548,-73.966945,40.763265,5,1302699540,45.88,84,Rain,40-59
417,41021471,4.5,-73.98024699999998,40.752257,-73.975382,40.761077,1,1263559268,37.92,48,Clear,20-39
418,47754345,5.3,-73.992835,40.746588,-73.980902,40.742237,1,1239130740,44.73,42,Clouds,40-59
419,13154984,6.0,-73.99082946777344,40.7458610534668,-73.98326873779298,40.756141662597656,1,1430851087,83.82,36,Clouds,80-99
420,51396707,7.5,-73.9655532836914,40.758975982666016,-73.97953033447266,40.75484085083008,5,1427282499,36.01,60,Clear,20-39
421,1793537,13.0,-73.964405,40.807488,-73.963003,40.775712,1,1356360582,35.98,51,Clear,20-39
422,46460142,4.0,-73.974532,40.754487,-73.977275,40.747115,2,1412215560,63.36,75,Clouds,60-79
423,29107191,14.0,-73.984791,40.768628,-73.95478100000003,40.778667,1,1419618116,48.31,44,Clear,40-59
424,51041998,19.3,-73.991382,40.750157,-73.96477,40.80708,2,1327502100,39.45,54,Clouds,20-39
425,38935565,9.5,-73.983758,40.693837,-73.967665,40.672874,1,1400441162,64.63,34,Clouds,60-79
426,34834199,5.5,-73.981523,40.737202,-73.982293,40.727905,1,1383323820,64.92,70,Clouds,60-79
427,27989371,5.7,-73.978693,40.749087,-73.969087,40.752437,1,1321971360,46.08,81,Mist,40-59
428,37605443,10.5,-73.999666,40.761432,-73.97664300000002,40.790841,4,1258846721,51.91,59,Clear,40-59
429,12223587,9.0,-74.00151899999999,40.748275,-73.993992,40.736235,1,1377076480,73.62,67,Clear,60-79
430,28724331,6.0,-73.978212,40.750782,-73.971795,40.7601,1,1403265180,67.71,52,Clear,60-79
431,16714978,9.0,-73.99768,40.72186,-73.98550999999998,40.74424000000001,2,1419982740,31.23,40,Clear,20-39
432,53962865,17.0,-73.990797,40.73659,-73.96218,40.76756500000001,6,1405098600,82.9,38,Clear,80-99
433,4464596,6.1,-73.955598,40.788118,-73.95615699999998,40.776465,1,1262613900,21.49,58,Clear,20-39
434,15295963,9.7,-74.010948,40.748615,-74.005542,40.745672,3,1295543520,32.52,52,Clear,20-39
435,23435636,8.5,-73.961828,40.776077,-73.981525,40.780892,6,1387385760,34.16,57,Clear,20-39
436,5613483,36.27,-74.006985,40.705246,-73.871378,40.774371,1,1266397402,28.74,68,Clear,20-39
437,7323856,6.1,-73.98810999999998,40.774836,-73.974293,40.783991,2,1265126828,30.7,42,Clouds,20-39
438,15119388,5.0,-73.97283,40.78257,-73.979485,40.784362,1,1361263800,35.15,40,Clear,20-39
439,48579231,9.5,-74.000642,40.72717,-73.97576,40.730225,2,1363374480,42.31,40,Clouds,40-59
440,39819157,12.1,-73.974659,40.762264,-74.007696,40.719969,1,1246290546,75.51,59,Clouds,60-79
441,24432717,8.5,-73.987637,40.738452,-73.971048,40.76063,2,1296571800,28.94,91,Mist,20-39
442,49020994,5.3,-73.973833,40.748062,-73.986677,40.7369,1,1244408100,77.52,54,Clear,60-79
443,49139827,10.1,-74.008967,40.71355300000001,-73.99110300000002,40.74886,1,1299082560,45.05,53,Clear,40-59
444,48646255,7.3,-73.963658,40.76609000000001,-73.982277,40.765781,1,1286466548,66.36,52,Clear,60-79
445,55224207,4.1,-73.986627,40.750535,-73.993202,40.754632,5,1341243900,85.48,39,Clouds,80-99
446,17551337,50.5,-73.77686700000002,40.645123,-73.94707199999998,40.727033,1,1349633523,53.35,68,Rain,40-59
447,44455670,5.3,-73.97765799999998,40.746238,-73.988691,40.734775,2,1264216447,36.0,54,Clear,20-39
448,12304335,11.7,-73.95608100000003,40.77212100000001,-73.955122,40.809869,1,1280699818,72.64,52,Rain,60-79
449,15809088,9.3,-73.996615,40.731197,-73.996073,40.759137,2,1278636060,75.7,80,Clouds,60-79
450,800996,4.9,-74.004613,40.742159,-73.998983,40.754749,1,1302737172,48.65,100,Fog,40-59
451,15416520,8.9,-73.982664,40.75108400000001,-74.00608199999998,40.741274,2,1256945742,55.6,76,Clouds,40-59
452,54541100,23.7,-73.955973,40.775837,-74.005655,40.731682,5,1323976980,57.9,59,Clouds,40-59
453,32985486,9.5,-74.00409698486328,40.70773696899415,-73.9895782470703,40.72307205200195,2,1424471306,18.46,31,Clear,0-19
454,18857768,13.3,-74.001785,40.740649,-73.951369,40.775168,1,1282774896,70.29,82,Clouds,60-79
455,34036666,13.7,-73.9667,40.804456,-73.987838,40.752383,1,1295260124,19.89,48,Clouds,0-19
456,45279241,8.1,-73.975755,40.763792,-73.978797,40.749915,2,1322325060,61.3,31,Clear,60-79
457,16431304,8.0,-73.95701700000002,40.78038,-73.981397,40.777695,1,1418072220,32.11,65,Clouds,20-39
458,18147897,10.5,-73.990248,40.77200300000001,-73.982837,40.742383,5,1292178960,53.92,92,Rain,40-59
459,16036304,16.1,-74.01038299999998,40.712235,-73.955076,40.767173,1,1261639756,24.89,63,Clear,20-39
460,52436013,4.9,-73.97062,40.763176,-73.97930500000002,40.756133,1,1326271335,39.49,55,Clear,20-39
461,9466736,6.9,-73.97533299999998,40.733032,-73.98558100000002,40.74665,1,1330952673,34.14,48,Clear,20-39
462,43990622,8.1,-73.959879,40.813671,-73.973262,40.784857,1,1261668000,31.06,67,Clear,20-39
463,49637324,26.1,-73.77669200000003,40.64538,-73.784329,40.741176,1,1246081280,67.35,81,Clear,60-79
464,46818306,15.0,-73.99918000000002,40.74471,-73.94879300000002,40.774127,1,1388570160,24.8,47,Clear,20-39
465,48981622,10.0,-73.98480224609375,40.719551086425774,-73.96949768066406,40.74871063232422,1,1423698945,31.75,43,Clear,20-39
466,24348259,26.27,-73.985858,40.731073,-73.962245,40.712993,1,1284558072,61.83,54,Clear,60-79
467,34565273,16.0,-73.976452,40.788245,-73.98455799999998,40.7485,2,1351875114,51.51,47,Clouds,40-59
468,40477356,32.27,-73.870802,40.773743,-73.85347800000002,40.852936,1,1266239963,29.57,60,Clouds,20-39
469,37738156,8.9,-74.001427,40.71996,-73.98779300000002,40.728637,1,1270405260,71.91,25,Clear,60-79
470,54569343,10.0,-73.991508,40.749885,-73.974197,40.758667,1,1375701008,62.76,66,Clear,60-79
471,25233819,8.1,-73.98832800000002,40.731923,-73.990957,40.755475,1,1299104340,45.21,51,Clouds,40-59
472,37594684,10.0,-73.98058,40.754367,-74.007225,40.740247,1,1368353640,59.81,68,Rain,40-59
473,27908007,9.7,-73.944558,40.776495,-73.97728199999997,40.791,1,1271373720,67.06,27,Clouds,60-79
474,36863009,7.7,-73.976619,40.755991,-73.991803,40.749348,1,1302958320,42.78,71,Clouds,40-59
475,51932595,14.1,-73.953085,40.767827,-73.991675,40.759732,5,1339661460,64.85,85,Clouds,60-79
476,32230959,8.0,-73.94855499267578,40.82923889160156,-73.94312286376955,40.814979553222656,5,1431681851,55.17,57,Clear,40-59
477,11620453,7.7,-74.00030699999998,40.75264,-73.99364399999997,40.745751,2,1334962995,61.16,58,Clouds,60-79
478,39678891,23.7,-73.873008,40.774123,-73.9916,40.694864,1,1278721109,80.94,69,Clouds,80-99
479,21559747,5.0,-73.945633,40.78211500000001,-73.93845999999998,40.79316,1,1366650060,50.65,53,Clouds,40-59
480,22792615,9.5,-74.01029968261719,40.719146728515625,-73.98798370361328,40.73764419555664,1,1432944955,71.55,58,Clear,60-79
481,53715000,8.0,-73.996592,40.725652,-73.985217,40.731617,2,1395430906,51.37,25,Clear,40-59
482,53056341,7.3,-73.97370500000002,40.738362,-73.985807,40.740841,2,1344115080,84.83,62,Clear,80-99
483,51678648,5.3,-73.996916,40.725597,-73.983712,40.721653,1,1334273495,54.54,38,Clouds,40-59
484,50924286,20.5,-73.97418,40.75994,-74.008718,40.70424000000001,1,1361807907,42.6,50,Clear,40-59
485,22645629,8.5,-73.97320500000002,40.754763,-73.991128,40.749355,1,1328287560,33.55,55,Clouds,20-39
486,35178037,10.5,-73.98719787597656,40.729339599609375,-74.0042953491211,40.70740509033203,1,1428361188,55.78,57,Clear,40-59
487,4902469,9.5,-73.97920500000002,40.766607,-73.964525,40.77305,3,1352396460,43.43,48,Clear,40-59
488,54262748,8.5,-73.998887,40.764533,-73.983855,40.76643,0,1305809568,63.05,93,Mist,60-79
489,32235576,4.1,-73.96529699999998,40.771871,-73.955737,40.769323,1,1272122602,62.69,23,Clear,60-79
490,34876499,6.1,-73.987995,40.766362,-73.982422,40.774342,2,1284641880,61.03,58,Clear,60-79
491,24954506,5.3,-73.980961,40.782372,-73.980579,40.765704,1,1312537016,71.56,77,Clear,60-79
492,51550437,7.7,-73.978849,40.745127,-74.00414599999998,40.742691,3,1256943245,55.81,75,Clouds,40-59
493,36151044,12.5,-73.97865,40.76203,-73.985697,40.746917,6,1365706440,59.85,63,Clouds,40-59
494,25538819,6.5,-73.966537,40.761793,-73.952465,40.769863,1,1347393000,72.97,36,Clear,60-79
495,50507061,10.5,-73.974228,40.750707,-74.006602,40.730268,5,1233352320,34.32,57,Clouds,20-39
496,42980782,26.0,-73.964907,40.772397,-74.006293,40.708735,1,1354635240,54.93,95,Mist,40-59
497,6051754,4.5,-73.98831176757811,40.75925827026367,-73.9837188720703,40.76298522949219,2,1423235432,17.42,44,Clear,0-19
498,18519663,11.3,-73.999769,40.726923,-73.990123,40.759822,2,1245800471,72.03,78,Rain,60-79
499,26201694,6.2,-73.964513,40.802249,-73.97427900000002,40.795757,1,1238032897,44.65,33,Clear,40-59
500,49601150,171.35,-74.291586,40.768783,-74.291589,40.768786,1,1389143346,6.3,51,Clear,0-19
501,7640034,9.3,-73.99025,40.772085,-73.985812,40.741108,1,1303627287,57.81,93,Mist,40-59
502,49425241,5.3,-73.976625,40.751591,-73.970619,40.764566,4,1319148002,61.95,60,Clouds,60-79
503,688913,16.0,-74.007358,40.703732,-73.999528,40.75404,1,1374482492,76.06,81,Rain,60-79
504,47758297,25.7,-73.970108,40.74894000000001,-73.8854,40.773093,1,1305910680,66.13,81,Rain,60-79
